ID,Name,Type,Creation date,employee number,wilaya,city,district
1277049595,Co.,owned,2010-5-9,175,Tébessa,El Ogla,Stah Guentis
1760251487,Seine,franchised,2010-6-12,184,Tébessa,El Ogla,El Ogla
2023487187,River,owned,2009-7-19,156,Tébessa,El Ogla,El Mezeraa
1783019943,Grill,franchised,2013-3-22,160,Tébessa,El Ogla,Bedjene
1278832633,Big,owned,2003-11-6,174,Tébessa,Morsott,Morsott
1620355664,Apple,franchised,2001-9-27,39,Tébessa,Cheria,Telidjen
1999256059,Bistro,franchised,2007-4-4,102,Tébessa,Cheria,Cheria
1701126438,Provence,franchised,2004-2-7,117,Tébessa,Bir El Ater,El Ogla El Malha
1430866777,Pantry,franchised,2015-4-1,106,Tébessa,Bir El Ater,Bir-El-Ater
2092834809,Pacific,franchised,2005-12-7,139,Tébessa,Tebessa,Tebessa
1639506597,Plate,franchised,2006-10-10,180,Tébessa,Bir Mokadem,Hammamet
1306146355,Hub,franchised,2003-4-28,217,Tébessa,El Kouif,El Kouif
1567544876,Manhattan,owned,2018-5-11,38,Tlemcen,Bab El Assa,Bab El Assa
1309178255,Mingle,owned,2004-9-26,213,Tlemcen,Mansourah,Terny Beni Hediel
1772937266,Rive,franchised,2000-11-18,49,Tlemcen,Mansourah,Mansourah
1235741383,Gauche,owned,2007-12-8,120,Tlemcen,Mansourah,Beni Mester
1215267209,Repas,franchised,2012-3-27,84,Tlemcen,Mansourah,Ain Ghoraba
1327655005,Heartland,owned,2001-5-8,107,Tlemcen,Chetouane,Chetouane
1281828709,Harvest,franchised,2017-10-25,102,Tlemcen,Chetouane,Amieur
1374720291,Elysian,franchised,2004-4-13,176,Tlemcen,Chetouane,Ain Fezza
1375474803,Eatery,owned,2010-10-6,122,Tlemcen,Honnaine,Honnaine
1007099041,American,owned,2014-2-19,57,Tlemcen,Honnaine,Beni Khellad
1551810412,Heritage,owned,2004-5-10,101,Tlemcen,Sidi Djillali,Sidi Djillali
1753891913,Bistro,owned,2012-9-15,164,Tlemcen,Sidi Djillali,Bouihi
1110684883,Côte,franchised,2005-1-6,171,Tlemcen,Nedroma,Nedroma
1528350377,d'Azur,owned,2017-8-5,100,Tlemcen,Marsa Ben Mehdi,M'sirda Fouaga
1754063368,Café,franchised,2016-3-22,76,Tlemcen,Marsa Ben Mehdi,Marsa Ben M'hidi
2013834308,Maplewood,owned,2001-3-8,189,Tlemcen,Beni Boussaid,Sidi Medjahed
1918702216,Tavern,owned,2000-7-8,143,Tlemcen,Beni Boussaid,Beni Boussaid
1958665649,Montmartre,franchised,2011-11-5,149,Tlemcen,Sebdou,Sebdou
2050057229,Morsels,owned,2002-3-12,184,Tlemcen,Sebdou,El Gor
1195751811,Stars,franchised,2016-9-1,93,Tlemcen,Sebdou,El Aricha
1718917136,and,franchised,2003-11-20,152,Tlemcen,Sabra,Bouhlou
1926060768,Stripes,owned,2013-4-20,40,Tlemcen,Maghnia,Maghnia
1831288106,Boulangerie,owned,2010-1-14,61,Tlemcen,Maghnia,Hammam Boughrara
1997749769,French,franchised,2009-6-22,124,Tlemcen,Hennaya,Zenata
1398932784,Quarter,owned,2017-4-16,205,Tlemcen,Hennaya,Ouled Riyah
1830544165,Fare,franchised,2008-6-15,47,Tlemcen,Hennaya,Hennaya
1551392560,Heritage,owned,2009-7-26,52,Tlemcen,Bensekrane,Sidi Abdelli
1829799561,Hues,owned,2013-8-16,200,Tlemcen,Bab El Assa,Souk Tleta
1775895326,Kitchen,franchised,2011-6-26,183,Tlemcen,Bensekrane,Bensekrane
1190899157,SoHo,owned,2000-9-8,84,Tlemcen,Fellaoucene,Fellaoucene
2135945917,Supper,franchised,2008-5-27,103,Tlemcen,Fellaoucene,Ain Kebira
1195956555,Club,franchised,2011-7-1,56,Tlemcen,Fellaoucene,Ain Fetah
1352593764,L'Américain,franchised,2015-2-18,90,Tlemcen,Tlemcen,Tlemcen
1761399535,Affair,franchised,2008-7-3,87,Tlemcen,Ain Tellout,Ain Nehala
1284214290,Appalachian,owned,2012-2-28,171,Tlemcen,Ain Tellout,Ain Tellout
1567860973,Aromas,owned,2017-11-11,126,Tlemcen,Remchi,Ain Youcef
2089054541,Champs-Élysées,owned,2002-2-19,82,Tlemcen,Remchi,Beni Ouarsous
1566042999,Eats,owned,2010-3-21,23,Tlemcen,Remchi,El Fehoul
1795097616,Hudson,owned,2011-1-4,91,Tlemcen,Remchi,Remchi
1317045696,Valley,franchised,2005-2-13,28,Tlemcen,Remchi,Sebbaa Chioukh
1573142040,Haven,owned,2017-5-24,179,Tlemcen,Bab El Assa,Souani
1199424380,La,franchised,2009-11-11,143,Tlemcen,Sabra,Sabra
2070937609,Belle,owned,2017-2-8,218,Tlemcen,Ghazaouet,Dar Yaghmoracen
1683826923,Brasserie,franchised,2002-3-19,88,Tlemcen,Ghazaouet,Ghazaouet
1727774757,Broadway,franchised,2005-1-13,172,Tlemcen,Ghazaouet,Souahlia
1677517330,Bites,franchised,2012-9-5,97,Tlemcen,Ghazaouet,Tianet
1550177583,Normandy,franchised,2001-6-17,166,Tlemcen,Ouled Mimoun,Beni Smiel
1646476973,Nosh,owned,2014-9-21,205,Tlemcen,Ouled Mimoun,Oued Lakhdar
1488699331,Urban,franchised,2004-5-12,20,Tlemcen,Ouled Mimoun,Ouled Mimoun
1452751165,Pioneer,owned,2008-3-4,65,Tlemcen,Beni Snous,Beni Bahdel
1694745136,Palate,franchised,2019-3-18,139,Tlemcen,Beni Snous,Beni Snous
1060132819,Versailles,owned,2002-12-23,210,Tlemcen,Beni Snous,Azail
1231328285,Vista,franchised,2018-7-16,96,Tlemcen,Nedroma,Djebala
1526033242,Niagara,owned,2016-5-3,181,Tiaret,Mahdia,Mahdia
2057882589,Noshery,franchised,2002-1-24,67,Tiaret,Mahdia,Ain Dzarit
1482777422,French,owned,2019-8-1,61,Tiaret,Mahdia,Sebaine
1209093759,Riviera,owned,2006-3-3,105,Tiaret,Sougueur,Faidja
1461791501,Rendezvous,franchised,2009-8-1,199,Tiaret,Sougueur,Si Abdelghani
1165093335,Rocky,franchised,2011-11-15,40,Tiaret,Sougueur,Sougueur
1837505438,Mountain,franchised,2007-11-9,204,Tiaret,Sougueur,Tousnina
1652690658,Repast,franchised,2011-5-10,139,Tiaret,Meghila,Meghila
1153555604,Belleville,franchised,2010-4-1,35,Tiaret,Meghila,Sebt
2033461993,Bistro,owned,2011-10-8,169,Tiaret,Meghila,Sidi Hosni
2005284422,Savannah,owned,2001-3-13,25,Tiaret,Frenda,Ain El Hadid
1914955140,Savories,franchised,2003-12-15,37,Tiaret,Frenda,Frenda
1170192635,Château,franchised,2018-6-11,214,Tiaret,Frenda,Takhemaret
1425661747,Culinary,owned,2014-12-10,101,Tiaret,Ain Kermes,Ain Kermes
1856526033,Coastal,owned,2017-6-14,76,Tiaret,Ain Kermes,Djebilet Rosfa
1736235634,Comfort,owned,2005-12-3,185,Tiaret,Ain Kermes,Madna
1073275716,Cafe,owned,2014-10-28,184,Tiaret,Ain Kermes,Medrissa
1026088081,Haute,franchised,2018-11-8,87,Tiaret,Ain Kermes,Sidi Abderrahmane
1161894026,Cuisine,franchised,2017-2-27,88,Tiaret,Ksar Chellala,Ksar Chellala
1272700096,Highlands,franchised,2014-10-20,37,Tiaret,Rahouia,Guertoufa
1949542043,New,owned,2015-11-13,170,Tiaret,Ksar Chellala,Serghine
1698237301,Orleans,owned,2005-5-20,92,Tiaret,Ksar Chellala,Zmalet El Emir Abdelkade
1000474854,Nosh,franchised,2002-12-11,120,Tiaret,Oued Lili,Oued Lilli
1479575725,Appalachian,franchised,2013-1-14,60,Tiaret,Oued Lili,Sidi Ali Mellal
1100931236,Assemblage,franchised,2008-3-14,162,Tiaret,Mechraa Sfa,Djillali Ben Amar
1499468179,Belle,owned,2007-10-25,26,Tiaret,Mechraa Sfa,Mechraa Safa
1968275056,Époque,owned,2004-4-19,61,Tiaret,Mechraa Sfa,Tagdempt
1553682401,Eats,franchised,2005-6-28,28,Tiaret,Hamadia,Bougara
1194213316,Pacific,franchised,2001-7-7,128,Tiaret,Hamadia,Hamadia
1028407875,Northwest,franchised,2003-11-13,146,Tiaret,Hamadia,Rechaiga
1637527039,Palate,owned,2004-4-7,206,Tiaret,Oued Lili,Tidda
1572762910,French,franchised,2010-3-7,93,Tiaret,Mahdia,Nadorah
1938806816,Quarter,franchised,2016-12-13,148,Tiaret,Tiaret,Tiaret
1120304461,Fusion,franchised,2014-8-6,190,Tiaret,Medroussa,Medroussa
1781856670,Central,owned,2014-9-4,60,Tiaret,Medroussa,Mellakou
1400598317,Park,owned,2018-2-26,184,Tiaret,Medroussa,Sidi Bakhti
1285397796,Cafeteria,franchised,2014-11-1,216,Tiaret,Ain Deheb,Ain Deheb
1471878460,La,franchised,2019-3-12,49,Tiaret,Ain Deheb,Chehaima
1905805327,Côte,owned,2007-10-13,84,Tiaret,Ain Deheb,Naima
1438953401,Culinaire,franchised,2013-10-21,166,Tiaret,Dahmouni,Ain Bouchekif
1357856805,Sonoma,franchised,2019-7-14,139,Tiaret,Dahmouni,Dahmouni
1763606101,Valley,owned,2011-6-21,146,Tiaret,Rahouia,Rahouia
1206424893,Supper,franchised,2012-4-15,128,Tizi Ouzou,Tigzirt,Mizrana
1528049440,Liberty,franchised,2010-4-26,104,Tizi Ouzou,Bouzeguene,Idjeur
1041784201,Grillhouse,owned,2001-10-23,137,Tizi Ouzou,Beni Douala,Beni-Douala
1915467278,Arc,franchised,2019-3-8,76,Tizi Ouzou,Bouzeguene,Beni-Zikki
1116801426,de,owned,2014-10-27,202,Tizi Ouzou,Bouzeguene,Illoula Oumalou
1115059917,Triomphe,owned,2013-11-6,44,Tizi Ouzou,Ouadhias,Agouni-Gueghrane
1941555359,Alehouse,owned,2007-12-12,27,Tizi Ouzou,Ouadhias,Ait Bouaddou
1278695452,Golden,franchised,2019-9-4,197,Tizi Ouzou,Ouadhias,Ouadhias
1387760013,Gate,owned,2009-12-4,61,Tizi Ouzou,Ouadhias,Tizi N'tleta
1743613754,Gourmet,owned,2006-9-12,178,Tizi Ouzou,Azeffoun,Aghribs
1976932753,L'Auberge,owned,2013-9-16,149,Tizi Ouzou,Azeffoun,Ait-Chafaa
1388234867,Americana,owned,2004-11-2,151,Tizi Ouzou,Azeffoun,Akerrou
1223189479,Bourbon,franchised,2010-7-10,120,Tizi Ouzou,Azeffoun,Azeffoun
2077863989,Street,franchised,2017-4-26,172,Tizi Ouzou,Tigzirt,Iflissen
1887703047,Boulangerie,owned,2011-9-18,127,Tizi Ouzou,Tigzirt,Tigzirt
1043980887,Aspen,franchised,2017-11-13,194,Tizi Ouzou,Boghni,Assi-Youcef
1484062743,Aromatics,owned,2016-2-6,74,Tizi Ouzou,Boghni,Boghni
1934432715,Montparnasse,franchised,2005-12-12,47,Tizi Ouzou,Boghni,Bounouh
1072388763,Mingle,owned,2008-1-13,154,Tizi Ouzou,Boghni,Mechtras
2121589782,American,franchised,2012-1-18,110,Tizi Ouzou,Draa Ben Khedda,Draa-Ben-Khedda
1507195625,Dream,owned,2012-5-10,20,Tizi Ouzou,Draa Ben Khedda,Sidi Namane
2011195579,Deli,franchised,2001-1-14,106,Tizi Ouzou,Draa Ben Khedda,Tadmait
1094410595,Riviera,franchised,2004-8-6,213,Tizi Ouzou,Draa Ben Khedda,Tirmitine
1141568647,Roost,franchised,2005-1-28,93,Tizi Ouzou,Ouacif,Ait Boumahdi
1264310249,Blue,owned,2004-6-24,108,Tizi Ouzou,Ouacif,Ait-Toudert
1232324743,Ridge,owned,2012-6-26,162,Tizi Ouzou,Beni Douala,Beni-Aissi
1613447107,Boulangerie,owned,2012-12-13,117,Tizi Ouzou,Ouacif,Ouacif
1022631928,Artisan,franchised,2000-7-8,120,Tizi Ouzou,Mekla,Ait Khellili
1671278144,Alley,franchised,2000-2-4,191,Tizi Ouzou,Mekla,Mekla
1971303912,Frenchman's,owned,2007-8-15,99,Tizi Ouzou,Mekla,Souama
1786238030,Feast,owned,2001-7-16,55,Tizi Ouzou,Benni Yenni,Beni-Yenni
1730219389,Coastal,owned,2000-6-2,97,Tizi Ouzou,Benni Yenni,Iboudrarene
1351869704,Charm,franchised,2010-7-9,188,Tizi Ouzou,Tizi Ouzou,Tizi-Ouzou
1828022231,Cuisine,franchised,2017-8-18,141,Tizi Ouzou,Ain El Hammam,Abi-Youcef
1645686667,Broadway,franchised,2016-5-15,183,Tizi Ouzou,Ain El Hammam,Ain-El-Hammam
1468671130,Brasserie,owned,2019-2-27,197,Tizi Ouzou,Ain El Hammam,Ait-Yahia
1943082148,L'Amour,owned,2018-5-28,44,Tizi Ouzou,Ain El Hammam,Akbil
1439758379,de,owned,2013-3-18,185,Tizi Ouzou,Makouda,Boudjima
1747366582,Liberty,franchised,2013-6-17,22,Tizi Ouzou,Makouda,Makouda
1330842161,Seattle,franchised,2000-8-17,22,Tizi Ouzou,Draa El Mizan,Ain-Zaouia
1035888485,Symphony,franchised,2005-5-28,147,Tizi Ouzou,Draa El Mizan,Ait Yahia Moussa
1576815687,Supper,franchised,2008-2-2,24,Tizi Ouzou,Draa El Mizan,Draa-El-Mizan
1571593381,Vineyard,franchised,2003-4-5,27,Tizi Ouzou,Draa El Mizan,Frikat
1259077965,Vista,owned,2014-1-8,24,Tizi Ouzou,Tizi-Ghenif,M'kira
1507196029,Riverfront,franchised,2002-1-10,199,Tizi Ouzou,Tizi-Ghenif,Tizi-Gheniff
1311812780,Repast,owned,2006-12-20,215,Tizi Ouzou,Benni Yenni,Yatafene
1303058852,Le,franchised,2014-3-12,32,Tizi Ouzou,Iferhounene,Illilten
1843775124,Grand,franchised,2018-3-2,94,Tizi Ouzou,Iferhounene,Imsouhal
1246245495,Grill,owned,2014-7-6,21,Tizi Ouzou,Azazga,Azazga
1227963967,Chesapeake,franchised,2005-1-7,24,Tizi Ouzou,Azazga,Freha
1817881258,Chic,franchised,2005-2-19,60,Tizi Ouzou,Azazga,Ifigha
1605957472,Cuisine,owned,2016-8-13,166,Tizi Ouzou,Azazga,Yakourene
1091675899,Cascade,owned,2008-2-14,31,Tizi Ouzou,Azazga,Zekri
1912291853,Café,franchised,2003-2-22,72,Tizi Ouzou,Larbaa Nath Iraten,Ait Aggouacha
1747526120,L'Américain,franchised,2005-10-7,84,Tizi Ouzou,Larbaa Nath Iraten,Irdjen
1355986148,Aroma,owned,2011-7-20,36,Tizi Ouzou,Larbaa Nath Iraten,Larbaa Nath Irathen
2144616596,Palm,owned,2007-4-25,145,Tizi Ouzou,Tizi Rached,Ait-Oumalou
1213489579,Beach,franchised,2003-2-17,208,Tizi Ouzou,Tizi Rached,Tizi-Rached
1378618076,Pantry,franchised,2012-6-6,74,Tizi Ouzou,Ouaguenoun,Ait-Aissa-Mimoun
1668411093,La,franchised,2006-8-23,213,Tizi Ouzou,Ouaguenoun,Ouaguenoun
1037309844,Cuisine,franchised,2017-8-26,26,Tizi Ouzou,Ouaguenoun,Timizart
1017372458,du,franchised,2001-10-24,78,Tizi Ouzou,Maatkas,Maatkas
1251146834,Midwest,owned,2017-11-8,39,Tizi Ouzou,Maatkas,Souk-El-Tenine
1389179548,Soirée,owned,2009-12-25,87,Tizi Ouzou,Beni Douala,Ait-Mahmoud
1845394689,Kasbah,franchised,2004-10-26,213,Tizi Ouzou,Beni Douala,Beni Zmenzer
1896833502,Kuisine,franchised,2018-8-2,159,Tizi Ouzou,Iferhounene,Iferhounene
1857850679,Algiers,franchised,2008-5-23,107,Tizi Ouzou,Bouzeguene,Bouzeguene
1788476837,Alcove,franchised,2004-3-5,29,Alger,Hussein Dey,Hussein Dey
1189108233,Mzab,franchised,2015-2-3,47,Alger,Baraki,Les Eucalyptus
1457733613,Munchery,owned,2019-9-20,93,Alger,Baraki,Sidi Moussa
1971835351,Bejaia,franchised,2008-3-19,122,Alger,Hussein Dey,Kouba
1224996718,Boulangerie,franchised,2019-1-28,150,Alger,Hussein Dey,Mohamed Belouzdad
1887065653,Kabylie,franchised,2016-5-21,184,Alger,Dar El Beida,Ain Taya
1543428732,Korner,franchised,2001-9-28,171,Alger,Dar El Beida,Bab Ezzouar
1336591035,Oran,owned,2003-3-15,194,Alger,Dar El Beida,Bordj El Kiffan
1246778034,Oasis,franchised,2005-10-12,114,Alger,Dar El Beida,Dar El Beida
1855241512,Tassili,owned,2004-1-2,57,Alger,Dar El Beida,El Marsa
1639649888,Terrace,owned,2002-6-9,91,Alger,Dar El Beida,Mohammadia
1090553158,Constantine,franchised,2007-8-15,206,Alger,Birtouta,Bir Touta
1954003359,Cafeteria,franchised,2016-2-15,199,Alger,Birtouta,Ouled Chebel
1867613855,Ghardaia,owned,2014-11-27,125,Alger,Birtouta,Tessala El Merdja
1908434416,Grains,owned,2009-1-13,101,Alger,Rouiba,Herraoua
1559960831,Adrar,owned,2006-7-21,36,Alger,Rouiba,Reghaia
1959289754,Ambiance,owned,2017-1-5,175,Alger,Rouiba,Rouiba
1673242621,Taghit,franchised,2010-10-21,95,Alger,Zeralda,Maalma
1160003303,Tastes,franchised,2004-6-27,142,Alger,Zeralda,Rahmania
1167792254,Algiers,owned,2010-9-9,183,Alger,Zeralda,Souidania
1670375569,Array,franchised,2009-8-27,196,Alger,Zeralda,Staoueli
1226009235,El,owned,2007-5-20,181,Alger,Zeralda,Zeralda
1398926683,Djazair,owned,2017-6-4,96,Alger,Draria,Baba Hassen
1191303014,Delicacies,owned,2005-9-13,91,Alger,Draria,Douira
1263319079,Timimoun,franchised,2012-2-13,52,Alger,Draria,Draria
1416299141,Tavern,franchised,2007-2-5,187,Alger,Draria,El Achour
1442449849,Kabylie,owned,2007-10-21,157,Alger,Draria,Khraissia
1505014979,Kettle,franchised,2009-1-8,110,Alger,Cheraga,Ain Benian
1261693831,Annaba,franchised,2010-10-15,103,Alger,Cheraga,Cheraga
1191799703,Artistry,franchised,2017-4-28,36,Alger,Cheraga,Dely Ibrahim
1215382010,Maghreb,owned,2015-2-9,160,Alger,Cheraga,Hammamet
1902687020,Mingle,franchised,2018-2-27,45,Alger,Cheraga,Ouled Fayet
1233424288,M'Zab,owned,2017-10-3,153,Alger,Sidi M'hamed,Alger Centre
1673115624,Mosaics,owned,2006-6-28,108,Alger,Sidi M'hamed,El Madania
1874522371,Tamanrasset,franchised,2017-7-20,102,Alger,Sidi M'hamed,El Mouradia
1458421006,Treats,franchised,2013-2-7,20,Alger,Sidi M'hamed,Sidi M'hamed
1412697629,Tassili,franchised,2018-9-20,107,Alger,Bir Mourad Rais,Sehaoula
1270467455,Tavern,franchised,2018-10-21,58,Alger,Bab El Oued,Bologhine Ibnou Ziri
1795012042,Casbah,franchised,2016-6-27,43,Alger,Bab El Oued,Casbah
1659475663,Charisma,owned,2007-3-24,125,Alger,Bab El Oued,Oued Koriche
1978225319,Ghardaia,franchised,2017-2-4,176,Alger,Bab El Oued,Rais Hamidou
1287178282,Griddle,franchised,2008-3-24,132,Alger,Bir Mourad Rais,Bir Mourad Rais
1750028821,Ahaggar,owned,2019-4-6,172,Alger,Bir Mourad Rais,Birkhadem
1932228678,Array,owned,2000-1-25,170,Alger,Bir Mourad Rais,Djasr Kasentina
1007308489,Setif,owned,2007-9-24,159,Alger,Bir Mourad Rais,Hydra
1510979589,Spicery,franchised,2002-3-15,177,Alger,Hussein Dey,El Magharia
1344705862,Mzab,owned,2005-1-22,202,Alger,Bouzareah,Ben Aknoun
1819114596,Morsels,owned,2011-10-5,116,Alger,Bouzareah,Beni Messous
1036738562,Constantine,franchised,2001-10-2,192,Alger,Bouzareah,Bouzareah
1357225517,Corner,franchised,2013-5-24,135,Alger,Bouzareah,El Biar
1986906850,Bechar,owned,2018-11-1,95,Alger,El Harrach,Bachedjerah
1559630483,Bistro,owned,2016-10-15,140,Alger,El Harrach,Bourouba
1583234752,Kabylie,franchised,2019-2-21,129,Alger,El Harrach,El Harrach
1238349885,Kiosk,franchised,2013-2-17,147,Alger,El Harrach,Oued Smar
1750933498,Algiers,franchised,2015-5-27,51,Alger,Baraki,Baraki
1846553831,Aromatique,franchised,2017-12-1,162,Alger,Dar El Beida,Bordj El Bahri
1654649027,Oasis,owned,2013-11-21,182,Alger,Bab El Oued,Bab El Oued
1045899699,Odyssey,franchised,2011-1-16,119,Djelfa,Hassi Bahbah,Hassi El Euch
1204085163,Tindouf,owned,2017-1-23,25,Djelfa,Ain El Ibel,Ain El Ibel
1916342858,Terrace,franchised,2011-10-10,90,Djelfa,Charef,El Guedid
1090215754,Tebessa,owned,2009-1-25,123,Djelfa,Charef,Charef
1419467173,Tableau,owned,2019-1-19,71,Djelfa,Charef,Benyagoub
1671546230,Tassili,owned,2004-12-26,106,Djelfa,Dar Chioukh,Sidi Baizid
1323640042,Tasteful,owned,2010-2-14,152,Djelfa,Dar Chioukh,M'liliha
2092582797,Tiaret,franchised,2013-3-24,180,Djelfa,Dar Chioukh,Dar Chioukh
1398584954,Temptations,owned,2013-10-11,89,Djelfa,Ain El Ibel,Taadmit
1782061048,Maghreb,franchised,2000-3-7,23,Djelfa,Had Sahary,Had Sahary
1357796778,Medley,franchised,2005-10-1,183,Djelfa,Had Sahary,Bouira Lahdab
1669052409,Saharan,owned,2008-9-20,67,Djelfa,Had Sahary,Ain Fekka
1429589442,Savorings,franchised,2016-6-15,28,Djelfa,Sidi Laadjel,Sidi Laadjel
1017272441,Annaba,franchised,2000-4-2,82,Djelfa,Sidi Laadjel,Hassi Fedoul
1499794081,Array,owned,2001-6-25,217,Djelfa,Sidi Laadjel,El Khemis
1569284076,El,owned,2012-12-10,101,Djelfa,Messaad,Selmana
1619817614,Oued,owned,2003-2-27,163,Djelfa,Messaad,Sed Rahal
1284539111,Epicure,owned,2008-8-17,104,Djelfa,Messaad,Messaad
1576592566,Timimoun,owned,2003-11-4,104,Djelfa,Messaad,Guettara
2130797203,Tableau,owned,2018-10-18,77,Djelfa,Messaad,Deldoul
1629244973,Kabylie,owned,2005-10-7,195,Djelfa,Ain El Ibel,Zaccar
1248223514,Kettle,owned,2002-5-8,20,Djelfa,El Idrissia,Douis
1020052117,Tlemcen,franchised,2006-11-1,164,Djelfa,El Idrissia,El Idrissia
1986470491,Tasty,franchised,2008-5-19,195,Djelfa,El Idrissia,Ain Chouhada
1087646716,Oasis,owned,2002-7-28,106,Djelfa,Djelfa,Djelfa
1579682601,Olio,owned,2008-8-1,66,Djelfa,Birine,Birine
1422221595,Algiers,owned,2013-9-1,189,Djelfa,Faidh El Botma,Oum Laadham
1325996602,Artisan,owned,2004-5-13,66,Djelfa,Faidh El Botma,Faidh El Botma
1183132451,Kasbah,owned,2006-3-19,92,Djelfa,Faidh El Botma,Amourah
1121291779,Kaleidoscope,owned,2006-4-1,208,Djelfa,Hassi Bahbah,Zaafrane
1980645629,Tassili,owned,2008-4-23,88,Djelfa,Ain Oussera,Guernini
1081548502,Tablescape,owned,2017-10-8,95,Djelfa,Ain Oussera,Ain Oussera
1325376942,Oran,franchised,2004-8-3,43,Djelfa,Birine,Benhar
1749504839,Oregano,owned,2016-12-17,76,Djelfa,Hassi Bahbah,Ain Maabed
1171764256,Tebessa,franchised,2004-11-14,155,Djelfa,Hassi Bahbah,Hassi Bahbah
1744844115,Temptation,franchised,2018-8-11,165,Djelfa,Ain El Ibel,Moudjebara
1421051069,Bejaia,owned,2019-4-21,216,Jijel,Jijel,Jijel
1495404298,Banquet,owned,2001-8-14,31,Jijel,El Aouana,El Aouana
1689943265,Setif,owned,2009-10-9,212,Jijel,El Aouana,Selma Benziada
1819636023,Supper,owned,2012-5-2,66,Jijel,Ziamah Mansouriah,Erraguene Souissi
1129981698,Kabylie,franchised,2015-8-14,93,Jijel,Taher,Boussif Ouled Askeur
1047740043,Kinara,owned,2006-9-7,180,Jijel,Ziamah Mansouriah,Ziama Mansouriah
1341204785,Constantine,franchised,2012-9-23,93,Jijel,Taher,Chahna
1559571141,Courtyard,franchised,2008-4-9,137,Jijel,Taher,Emir Abdelkader
2065012485,Ghardaia,owned,2019-3-28,208,Jijel,Taher,Oudjana
1840998866,Grains,owned,2015-7-16,167,Jijel,Taher,Taher
2128855217,Mzab,owned,2019-10-5,23,Jijel,Chekfa,Chekfa
1537346451,Mingle,owned,2014-7-2,115,Jijel,Chekfa,El Kennar Nouchfi
2125537977,Timimoun,owned,2019-6-20,208,Jijel,Chekfa,Sidi Abdelaziz
1557964135,Tasting,franchised,2010-1-21,52,Jijel,El Milia,El Milia
1520660007,Annaba,owned,2000-12-25,99,Jijel,El Milia,Ouled Yahia Khadrouch
1607299303,Ambrosia,owned,2018-11-23,45,Jijel,Sidi Marouf,Ouled Rabah
1806187649,Maghreb,owned,2011-10-7,185,Jijel,Sidi Marouf,Sidi Marouf
1540712124,Mosaic,franchised,2019-11-22,60,Jijel,Settara,Ghebala
1446286146,Tamanrasset,owned,2011-12-14,208,Jijel,Settara,Settara
1893834366,Tidbits,franchised,2012-5-27,28,Jijel,El Ancer,Bouraoui Belhadef
1972911077,El,franchised,2016-5-23,146,Jijel,El Ancer,El Ancer
1868507741,Djazair,franchised,2014-1-9,138,Jijel,El Ancer,Khiri Oued Adjoul
1072347320,Dining,owned,2019-1-17,119,Jijel,Djimla,Djimla
1008559880,Sahara,franchised,2004-9-13,179,Jijel,Texenna,Kaous
1989799520,Soiree,owned,2004-10-23,189,Jijel,Texenna,Texenna
1052992949,Kabylie,franchised,2014-9-8,143,Jijel,Chekfa,Bordj T'har
1090108382,Kulinari,owned,2005-10-28,119,Jijel,Djimla,Boudria Beniyadjis
1167692814,Casbah,franchised,2016-5-5,58,Jijel,El Ancer,Djemaa Beni Habibi
1802497788,Flavors,owned,2011-3-3,173,Sétif,Salah Bey,Rosfa
1261872638,Algiers,franchised,2014-11-5,24,Sétif,Amoucha,Oued El Bared
1912536930,Spice,franchised,2006-7-11,114,Sétif,Amoucha,Tizi N'bechar
1076065209,House,owned,2008-3-17,174,Sétif,Ain Arnat,Mezloug
1757276936,Sahara,franchised,2003-10-1,29,Sétif,Ain Oulmene,Guellal
1602480195,Sizzle,owned,2012-3-7,218,Sétif,Ain Oulmene,Kasr El Abtal
1748217585,Kabylie,owned,2019-5-20,62,Sétif,Ain Oulmene,Ouled Si Ahmed
1887258635,Kitchen,owned,2000-3-1,102,Sétif,Bouandas,Ait Naoual Mezada
1502736590,Oasis,franchised,2001-6-18,56,Sétif,Bouandas,Ait-Tizi
2089422370,Bites,franchised,2017-1-26,61,Sétif,Bouandas,Bouandas
1299346128,Maghreb,owned,2015-11-24,22,Sétif,Bouandas,Bousselam
1420265427,Delights,franchised,2009-5-12,64,Sétif,Hammam Sokhna,Hamam Soukhna
1782937588,Tassili,franchised,2015-4-15,153,Sétif,Hammam Sokhna,Taya
1280717697,Taste,franchised,2003-10-2,193,Sétif,Hammam Sokhna,Tella
1957611879,Berber,owned,2001-4-27,56,Sétif,Ain Oulmene,Ain Oulmene
1760991917,Feast,franchised,2015-6-25,138,Sétif,Salah Bey,Boutaleb
1838681833,Constantine,franchised,2001-2-22,32,Sétif,Salah Bey,Hamma
1478271886,Cuisine,franchised,2003-12-1,198,Sétif,Salah Bey,Ouled Tebben
1220807572,Atlas,franchised,2018-9-3,126,Sétif,Amoucha,Amoucha
1497385834,Aromas,franchised,2010-12-20,195,Sétif,Salah Bey,Salah Bey
1871500362,Chergui,franchised,2016-2-11,27,Sétif,Ain Azel,Ain Azel
1519610070,Grill,franchised,2007-9-28,74,Sétif,Ain Azel,Ain Lahdjar
1243736552,Saharan,owned,2015-4-23,151,Sétif,Ain Azel,Beidha Bordj
1844411440,Spice,franchised,2010-4-27,161,Sétif,Ain Azel,Bir Haddada
1240634164,Route,franchised,2001-9-27,40,Sétif,Guenzet,Guenzet
